is-unc-path,"mocha"
jest-expect-message,"jest"
istanbul-lib-report,"eslint . && cross-env LERNA_TEST_RUN=1 NODE_ENV=test lerna --ignore nyc exec npm test && node ./monorepo-merge-reports.js && nyc report"
is-regex,"node test.js && covert test.js --quiet"
is-secret,"standard && node test.js"
is-hotkey,"babel ./src --out-dir ./lib && mocha"
itunesconnectanalytics,"npm install && ./node_modules/nodeunit/bin/nodeunit ./test/itunesconnectanalytics.js"
jfp,""
jenkins,"jshint lib test && jscs lib test && istanbul cover ./node_modules/.bin/_mocha -- --recursive --check-leaks --timeout 15000"
is-utf8,"node test.js"
jasmine-expect-jsx,"jasmine && jest"
is-number,"mocha"
javascript-time-ago,"mocha --bail --require @babel/register --require esm --require ./test/setup.js "source/**/*.test.js" "test/**/*.test.js""
jasmine-enzyme,"node ./scripts/jest.js && cd ./packages/enzyme-matchers && npm run jest -- --maxWorkers=4 && cd ./packages/jasmine-enzyme && npm run jest && npm run jasmine && cd ./packages/jest-enzyme && npm run test -- --maxWorkers=4"
jasmine-es6-promise-matchers,"karma start karma.conf.js --single-run"
joigoose,"lab test -c"
is-callable,"jscs *.js && eslint *.js && node --es-staging test.js && nsp package"
jasmine,"node ./bin/jasmine.js && eslint "bin/**/*.js" "lib/**/*.js" "spec/**/*.js""
jasmine-fixture,""
jcanvas,""
javascript-astar,""
japan-postal-code,"zuul -- test/*.js"
jade,"yarn build && jest"
jest-axe,"jest"
jalaali-js,"mocha test.js"
johnny-five,"grunt"
isstream,"tar --xform 's/^package/readable-stream-1.0/' -zxf readable-stream-1.0.*.tgz && tar --xform 's/^package/readable-stream-1.1/' -zxf readable-stream-1.1.*.tgz && node test.js; rm -rf readable-stream-1.?/"
is-odd,"mocha"
is-valid-glob,"mocha"
jbinary,"grunt"
jasmine-node,"node lib/jasmine-node/cli.js spec"
is-uuid,"jasmine"
jasmine-data-provider,""
iterate-iterator,"eslint . && node test && npx aud"
jqrangeslider,"grunt ci --verbose"
jjv,"./node_modules/.bin/jshint -e 'js,json' ./lib ./test && ./node_modules/.bin/mocha -b -R spec ./test"
jasmine-ajax,""
jju,"make test"
isomorphic-form-data,"./test/run.js"
japanese-holidays,"make test"
jpm,"node ./test/run.js"
java,"node testRunner.js"
jmespath,"mocha test/"
iterate-value,"eslint . && node test && npx aud"
jjve,"./node_modules/.bin/jshint jjve.js test && ./node_modules/.bin/jscs jjve.js test && ./node_modules/.bin/mocha --recursive"
jasmine_dom_matchers,"./node_modules/.bin/gulp"
jpegtran-bin,"xo && mocha --timeout 100000"
is-integer,"node test.js"
jasmine-jquery,"grunt test"
is-gzip,"xo && ava"
jasmine-given,""
jasminewd2,"jshint index.js spec && tslint spec/*.ts && tsc; cp spec/*.js built_spec && scripts/test.sh"
jdataview,"grunt"
jasmine-data_driven_tests,"./node_modules/karma/bin/karma start"
jake,"./bin/cli.js test"
jest-in-case,"jest"
japanese-characters,"standard && tap test.js"
josa,"cross-env NODE_ENV=test nyc mocha"
jest-image-snapshot,"jest --ci=false && eslint ./ --ignore-path .gitignore --ext .js && commitlint --from origin/master --to HEAD && lockfile-lint -p package-lock.json -t npm -a npm -o https: -c -i"
jest-preset-stylelint,"jest"
jpeg-autorotate,"mocha test/*.js"
jest-sinon,"jest --coverage"
jexcel,""
jquery-backstretch,""
jfs,"./node_modules/.bin/mocha --reporter spec --compilers coffee:coffee-script/register spec/*.spec.coffee"
jest,"yarn lint && yarn jest"
jquery-countto,"echo "Error: no test specified" && exit 1"
jquery-mockjax,"grunt test:all"
jquery-ajax-chain,"grunt qunit"
jquery-cropbox,""
jexl,"eslint '**/*.js' && NODE_PATH=./ RESOURCES_PATH=./lib jest --coverage --colors"
jquery-fullscreen,"echo "Error: no test specified" && exit 1"
jotform-css.js,"grunt"
jquery-maskmoney,"grunt test --verbose"
jquery-knob,"echo "Error: no test specified" && exit 1"
jira-client,"eslint ./ && mocha --require @babel/register && rm -rf docs && esdoc -c esdoc.json"
jmuxer,"karma start karma.conf.js"
jest-matcher-one-of,"eslint src/*.js && jest"
jquery-mask-plugin,""
jquery.cookie,"grunt"
jquery.are-you-sure,"node_modules/.bin/grunt test"
jquery-animate-scroll,"gulp test"
jquery-jcrop,"echo "Error: no test specified" && exit 1"
jest-specific-snapshot,""
jquery-awesome-cursor,"grunt test"
jquery-validation-unobtrusive,""
jquery-formatdatetime,"grunt test --verbose"
jquery-mouse-exit,"karma start --autoWatch false --singleRun true"
jquery-sortable,"echo "Error: no test specified" && exit 1"
joi-phone-number,"jest"
jquery-cropper,"karma start test/karma.conf.js"
jrf-pip,"jest"
jquery-focusable,"karma start --autoWatch false --singleRun true"
jquery,"grunt test:prepare && grunt custom:slim && grunt karma:main && grunt test:prepare && grunt custom:-deprecated && grunt karma:main && grunt && grunt test:slow && grunt karma:main && grunt karma:esmodules && grunt karma:amd"
jquery-drawer,""
jquery-deparam,"./node_modules/.bin/mocha test"
jquery-deferred,""
jquery-easy-loading,"grunt test"
jquery-editable-select,""
jquery-slimscroll,""
jquery.fancytree,"grunt ci --verbose"
jest-when,"jest"
jquery-match-height,"gulp test"
jquery.rateit,"echo "Error: no test specified" && exit 1"
jquery-countdown,"grunt test"
jquery-focus-exit,"karma start --autoWatch false --singleRun true"
jquery.finger,"grunt mocha"
jquery.scrollto,""
jquery.mmenu,""
jquery-loading-overlay,"grunt qunit"
jquery-migrate,"grunt test"
jquery.joyride,"echo "Error: no test specified" && exit 1"
jquery-next-id,"karma start --autoWatch false --singleRun true"
jsdeferred,"node ./test-node.js"
jquery-tags-input,"echo "Error: no test specified" && exit 1"
jquery.uniform,"echo Coming Soon!"
jquery-param,"node test/test-suite.js"
js-captcha,"jest --coverage"
jquery-toast-plugin,""
jquery-mousewheel,""
jsbn,"mocha test.js"
jquery.growl,""
jquery-sticky,"echo "Error: no test specified" && exit 1"
jquery.nicescroll,""
jquery-slugify,"grunt test"
jquery-gray,"echo "No test specified""
jquery.soap,""
jquery.payment,"cake test"
jsan,"mocha"
jquery.fullscreen,"echo "Error: no test specified" && exit 1"
jquery-typeahead,"jest"
jsonapi-serializer,"./node_modules/mocha/bin/mocha"
jsdom-global,"node test.js && standard"
jsforce,"mocha --retries 2 --reporter spec --require intelli-espower-loader"
jshint,"node ./bin/jshint src && jscs src && nodeunit tests/unit tests/unit/unstable && nodeunit tests/cli.js && nodeunit tests/regression && node tests/browser"
jsdom,"yarn prepare && yarn init-wpt && mocha test/index.js"
jschannel,"echo "Error: no test specified" && exit 1"
jsbarcode,"gulp babel && node_modules/mocha/bin/mocha test/node/ -R spec"
js-money,"node_modules/.bin/mocha --reporter spec --require test/bootstrap/node test/*.test.js"
jqueryui,"echo "Error: no test specified" && exit 1"
json2xml,"grunt test"
jsend,"mocha test/*.test.js"
js-md5,"mocha tests/node-test.js -r jscoverage"
json-bigint,"./node_modules/mocha/bin/mocha -R spec --check-leaks test/*-test.js"
json2mq,"./node_modules/.bin/mocha test"
json3,"node test/test_*.js"
json2md,"node test"
js-beautify,""
jsen,"./node_modules/.bin/mocha"
jscodeshift,"jest --bail"
json-buffer,"set -e; for t in test/*.js; do node $t; done"
jquery-steps,"grunt"
js-fixtures,""
jsonpack,"make test"
json-api-serializer,"./node_modules/.bin/nyc --reporter=lcov --reporter=text --reporter=text-summary ./node_modules/mocha/bin/_mocha -R spec ./test/**/*.js"
js-levenshtein,"ava"
jsoneditor-for-react,"echo "Error: no test specified" && exit 1"
jsmediatags,"jest"
jsonic,"jasmine-node ./test ; phantomjs test/run-jasmine.js test/jasmine.html"
json-file-plus,""
json-diff,"./node_modules/mocha/bin/mocha test/*.coffee"
jsonabc,"mocha && semistandard"
jsesc,"mocha tests"
js-nacl,"./node_modules/mocha/bin/mocha --ui exports test"
jsnox,"./node_modules/tape/bin/tape tests/*.js"
json2csv,"node test | tap-spec"
jsgraph,"mocha -R spec ./test/test-jsgraph.js"
json-js,"echo "Error: no test specified" && exit 1"
jsonminify,"mocha -r should test/test-*.js"
json8-patch,"mocha --compilers js:babel-core/register --recursive test/ && eslint . && browserify -s JSON8Patch index.js -o JSON8Patch.js"
jsdom-screenshot,"node tests/smoke.js"
json-editor,"grunt"
json-dup-key-validator,"gulp"
js-clipper,"echo "Error: no test specified" && exit 1"
jsoneditor,"mocha test --require @babel/register"
jsonfile,"standard && mocha"
jsftp,"nyc mocha -R spec -t 5000"
jslib-html5-camera-photo,"node scripts/test.js --env=jsdom"
js-data-angular,"grunt test"
js-cookie,"grunt test"
json_ml,"jasminetea test --verbose --cover --report && zuul test/API.spec.coffee --report"
js-git,""
jsonnet,"mocha --require intelli-espower-loader"
json-rpc-random-id,"echo "Error: no test specified" && exit 1"
json-form-data,"karma start"
jsdoc-to-markdown,"test-runner test/*.js"
jsonpath,"mocha -u tdd test && jscs lib && jshint lib"
json-to-ast,"rollup -c && mocha"
json-stable-stringify,"tape test/*.js"
jsonstream,"set -e; for t in test/*.js; do echo '***' $t '***'; node $t; done"
jsonschema-protobuf,"node test.js"
json-merge-patch,"NODE_ENV=test mocha -b --reporter spec --recursive test"
jsonrpc-serializer,"node_modules/ava/cli.js"
json-stringify-safe,"node test.js"
js-gravatar,"node_modules/.bin/jest"
json-patch,"echo "Error: no test specified" && exit 1"
json-schema-compare,"eslint src test && nyc --reporter=html --reporter=text mocha test/specs"
json-parse-helpfulerror,"lab -c"
json-socket,"./node_modules/.bin/mocha $(shell find test -name '*.test.js')"
json-rpc-ws,"lab"
jsonexport,"mocha tests/*.js tests/**/*.js"
json-query,"tape test/*.js --tap"
jsonquery,"node_modules/.bin/mocha"
jsonld,"cross-env NODE_ENV=test mocha --delay -t 30000 -A -R ${REPORTER:-spec} tests/test.js"
jsonp,"zuul -- test/*.js"
jsonlines,"standard && mocha"
json-parse-better-errors,"standard && tap -J --coverage test/*.js"
jsonpath-plus,"eslint --ext js,md,html . && rollup -c && rm -Rf ./coverage && rm -Rf ./node_modules/.cache && nyc --all npm run mocha && coveradge badges/coverage-badge.svg && tsc -p src"
json-logic-js,"gulp test"
json-pointer,"nyc make test"
jsonpointer,"standard && node test.js"
json-schema,"echo TESTS DISABLED vows --spec test/*.js"
json-schema-faker,"tslint ts/**/*.ts && tarima -qf VERSION=`./build/VERSION` && jasmine-node spec/unit --noStackTrace --captureExceptions && jasmine-node spec/schema --coffee --noStackTrace --captureExceptions"
jsqrcode,"echo "Error: no test specified" && exit 1"
json-server,"babel src -d lib && webpack -p && cross-env NODE_ENV=test jest && eslint . --ignore-path .gitignore"
jsreport-reports,"set DEBUG=jsreport&&mocha test --timeout=10000 && standard"
json-schema-merge-allof,"eslint src test && nyc --reporter=html --reporter=text mocha test/specs"
json-stringify-nice,"tap"
jump.js,""
json-templates,"rollup -c && mocha"
jsqubits,"eslint ./lib && mocha $NODE_DEBUG_OPTION --require babel-core/register --require babel-polyfill --reporter spec "spec/**/*.spec.js""
jsreport-phantom-pdf,"mocha test --timeout 7000 && standard"
jspath,"./node_modules/istanbul/lib/cli.js test test.js"
js.spec,"mocha --recursive --compilers js:babel-register test"
jsreport,"mocha test --timeout 35000 && standard"
jsonwebtoken-promisified,"echo "Error: no test specified" && exit 1"
jsreport-client,"mocha --reporter spec test && standard"
js-string-escape,"tap test"
jsonwebtoken,"eslint . && nyc mocha --use_strict && cost-of-modules"
jsreport-html-embedded-in-docx,"mocha test --timeout 15000 && standard"
jsx-chai,"istanbul cover _mocha"
jstree,""
jsreport-scripts,"mocha test --timeout 7000 && standard"
js-quantities,"jasmine-node spec/"
jsuri,"./node_modules/.bin/mocha"
jsum,"mocha"
jsreport-templates,"mocha test --timeout 10000 && standard"
keymirror,""
jsreport-html-to-xlsx,"mocha test --timeout 8000 && standard"
jsreport-jsrender,"mocha test"
jwt-simple,"istanbul cover _mocha test/*.js"
karma-detect-browsers,"grunt demo"
jsreport-xlsx,"babel --presets es2015,stage-0 src --out-dir lib && cross-env DEBUG=jsreport mocha --compilers js:babel-register --timeout 10000"
karma-junit-reporter,"grunt"
jsontoxml,"node ./test.js"
jstimezonedetect,""
jsreport-docx,"mocha test --timeout 8000 && standard"
jsrp,"mocha -R spec --compilers coffee:coffee-script"
karma-coverage,"grunt test"
jws,"make test"
karma-chrome-launcher,"standard && grunt test"
jsreport-chrome-pdf,"mocha test --timeout 15000 && standard"
jwt-then,"echo "Error: no test specified" && exit 1"
js-priority-queue,""
js-search,"flow && jest"
jxon,"npm ls --depth=Infinity > /dev/null && ./node_modules/mocha/bin/mocha test/test.js"
jui,"echo "Error: no test specified" && exit 1"
jsurl,"node test"
jsx-pdf,"yarn lint && yarn test:unit${TRAVIS:+:coveralls}"
jwk-to-pem,"eslint . && istanbul cover --root src _mocha -- spec"
karma-html-detailed-reporter,""
karma-json-preprocessor,"gulp test"
karma-material-reporter,"ng test --watch=false"
karma-ie-launcher,"echo "Error: no test specified" && exit 1"
karma-remap-coverage,""
js-to-java,"mocha -R spec -t 3000 -r should test/*.test.js"
karma-chai-sinon,""
jwt-client,"./node_modules/karma/bin/karma start"
karma-mocha-reporter,"grunt test"
jweixin,"echo "Error: no test specified" && exit 1"
katex,"yarn prestart && yarn test:lint && yarn test:flow && yarn test:jest"
jsreport-pdf-utils,"set DEBUG=jsreport&& mocha test --timeout=20000 && standard"
jui-core,"echo "Error: no test specified" && exit 1"
jsreport-core,"mocha --timeout 5000 --recursive test --exit && standard"
karma-notify-reporter,""
js-yaml,"eslint . && mocha"
js-roman-numerals,"jasmine"
jsreport-handlebars,"mocha test --timeout=5000 && standard"
jsts,"NODE_PATH=src mocha --compilers js:babel-register --recursive test/spec"
jstoxml,"rm -rf dist && ./dist.sh && mocha test.js"
karma-fixture,"./node_modules/karma/bin/karma start --single-run"
kefir,"./configs/prettier.sh check && rollup -c ./configs/rollup.dev.js && mocha && flow check"
karma-jasmine-html-reporter,""
jwt-express,"echo "Error: no test specified" && exit 1"
karma,"mocha "test/unit/**/*.spec.js" && cucumber-js test/e2e/*.feature && node bin/karma start test/client/karma.conf.js"
karma-nyan-reporter,"./node_modules/mocha/bin/mocha -R spec ./test/*"
justified-layout,"nyc mocha"
knockback,"gulp test"
karma-firefox-launcher,"karma start --single-run"
kafka-node-avro,"node node_modules/.bin/mocha ./test --recursive"
karma-chai,""
jsreport-assets,"mocha test --timeout 5000 --exit && standard"
karma-brief-reporter,"standard --verbose && istanbul cover node_modules/mocha/bin/_mocha --report lcov -- test/*"
jui-grid,"echo "Error: no test specified" && exit 1"
kerberos,"mocha ./test && prebuild-ci"
kdbush,"eslint src test.js bench.js rollup.config.js && tape -r esm test.js"
karma-env-preprocessor,"echo "Error: no test specified" && exit 1"
karma-spec-reporter,"echo "Error: no test specified" && exit 1"
karma-browserify,"mocha --exit -r test/expect test/spec/*.js"
js-url,""
karma-browserstack-launcher,""
karma-coverage-istanbul-reporter,"xo && nyc mocha"
karma-json-to-file-reporter,"echo "Error: no test specified" && exit 1"
karma-parallel,"run-p --aggregate-output lint karma"
karma-mocha,"grunt test"
k-bucket,"standard && tape test/*.js"
karma-summary-reporter,"mocha test/reporter.spec.js"
keypress.js,""
karma-jasmine,"jasmine && grunt"
karma-jasmine-spec-tags,"jasmine 'test/*.js'"
karma-jsdom-launcher,"mocha --timeout 10000 --slow 5000"
knockout.validation,"grunt test"
keccak,""
karma-snapshot,""
klaw-sync,"standard && mocha"
koa-bouncer,"NODE_ENV=test mocha --reporter spec --compilers js:babel-core/register"
koa-compose,"mocha --require should --reporter spec"
klaw,"standard && standard-markdown && tape tests/**/*.js | tap-spec"
keyv,"xo && nyc ava test/keyv.js"
keygrip,"node test.js"
kcors,"NODE_ENV=test mocha --check-leaks -R spec -t 5000 test/*.test.js"
keysym,""
knex-db-manager,"node_modules/.bin/istanbul --config=.istanbul.yml cover _mocha -- --slow 10 --timeout 10000 --reporter spec --recursive tests"
keyboardjs,"mocha test/**/*.spec.js"
koa-compress,"jest --forceExit"
koa-csrf,"eslint . && rm -rf lib/ && babel -d lib src && rm -rf coverage/ && node_modules/.bin/babel-node node_modules/.bin/istanbul cover node_modules/.bin/_mocha && node_modules/.bin/babel-node node_modules/.bin/istanbul check-coverage && node_modules/.bin/codecov"
keen-tracking,"NODE_ENV=test jest && NODE_ENV=test TEST_ENV=node jest"
karma-sinon-chai,""
keymaster,""
kissfft-js,"mocha"
kind-of,"mocha"
karma-webpack,"gulp lint && mocha --compilers js:babel-register --full-trace --check-leaks test/unit"
knockout-amd-helpers,""
koa-conditional-get,"NODE_ENV=test mocha --reporter spec"
knockout-postbox,"grunt jasmine"
knockout-secure-binding,"./node_modules/karma/bin/karma start --single-run"
kms-json,"istanbul cover node_modules/mocha/bin/_mocha -- && eslint ."
knockout,"node spec/runner.node.js"
koa2-ratelimit,"mocha --opts mocha.opts"
knex-cleaner,"./node_modules/mocha/bin/mocha --timeout 60000"
koa-convert,"standard && mocha test.js"
koa2-session-redis,"echo "Error: no test specified" && exit 1"
kii-cloud-sdk,"echo "no test specified" && exit 0"
koa-mongo,""
koa-route,"NODE_ENV=test mocha --harmony --require should --reporter spec"
koa-ejs,"make test"
koa-favicon,"NODE_ENV=test mocha --harmony --reporter spec"
koa-docs,"echo "Error: no test specified" && exit 0"
koa-morgan,"mocha --reporter spec --bail --check-leaks"
koa-cash,"xo && remark . -qfo && cross-env NODE_ENV=test ava"
koa-json-error,"NODE_ENV=test mocha --reporter spec"
koa-session,"eslint lib test index.js && NODE_ENV=test mocha --require should --reporter spec test/*.test.js"
